cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,25,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,35,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,11,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,13,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,16,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,15,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,33,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,44,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,18,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,8,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,4,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,0,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,0,Accidentes
20,Pánuco de Coronado,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,0,Accidentes
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,1997,3,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,1998,0,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,1999,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2003,5,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2004,2,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2005,4,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2006,3,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2009,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2010,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2011,1,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2012,5,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2013,3,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2014,3,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2015,3,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2016,2,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2017,3,Víctimas
20,Pánuco de Coronado,6200009438,Víctimas muertas en los accidentes de tránsito,2018,1,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,1997,71,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,1998,28,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,1999,27,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2000,10,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2001,6,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2002,4,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2003,7,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2004,4,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2005,15,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2006,26,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2007,19,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2008,3,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2009,18,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2010,26,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2011,4,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2012,5,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2013,9,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2014,20,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2015,12,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2016,19,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2017,17,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2018,0,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2019,1,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2020,0,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2021,0,Víctimas
20,Pánuco de Coronado,6200009439,Víctimas heridas en los accidentes de tránsito,2022,0,Víctimas
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,3,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,2,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,6,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,2,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,20,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,44,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,50,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,32,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,12,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,34,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,45,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,43,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,44,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,57,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,58,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,43,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,69,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,46,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,43,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,62,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,56,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,85,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,85,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,46,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,45,Accidentes
21,Peñón Blanco,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,37,Accidentes
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,1997,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,1998,0,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,1999,3,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2001,4,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2002,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2003,5,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2004,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2005,0,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2006,3,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2008,0,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2009,3,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2010,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2011,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2012,3,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2013,6,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2014,4,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2015,3,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2016,1,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2017,5,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2018,4,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2019,2,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2021,2,Víctimas
21,Peñón Blanco,6200009438,Víctimas muertas en los accidentes de tránsito,2022,3,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,1997,3,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,1998,3,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,1999,10,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2000,4,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2001,41,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2002,16,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2003,33,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2004,20,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2005,9,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2006,25,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2007,31,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2008,19,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2009,34,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2010,25,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2011,23,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2012,5,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2013,40,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2014,5,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2015,13,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2016,24,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2017,33,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2018,47,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2019,44,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2020,13,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2021,29,Víctimas
21,Peñón Blanco,6200009439,Víctimas heridas en los accidentes de tránsito,2022,18,Víctimas
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,36,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,41,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,25,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,49,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,53,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,52,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,49,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,68,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,84,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,70,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,64,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,90,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,134,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,78,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,104,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,104,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,105,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,161,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,127,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,160,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,180,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,189,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,230,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,156,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,104,Accidentes
22,Poanas,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,111,Accidentes
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,1997,4,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,1998,1,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,1999,5,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2000,0,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2001,2,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2002,2,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2003,4,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2004,8,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2005,3,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2006,5,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2007,3,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2008,5,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2009,7,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2010,3,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2011,4,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2012,4,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2013,12,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2014,2,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2015,8,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2016,2,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2017,5,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2018,3,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2020,3,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2021,9,Víctimas
22,Poanas,6200009438,Víctimas muertas en los accidentes de tránsito,2022,4,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,1997,10,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,1998,33,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,1999,22,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2000,14,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2001,38,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2002,13,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2003,30,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2004,41,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2005,26,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2006,38,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2007,48,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2008,16,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2009,50,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2010,18,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2011,21,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2012,24,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2013,41,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2014,36,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2015,37,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2016,44,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2017,17,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2018,13,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2019,45,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2020,15,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2021,13,Víctimas
22,Poanas,6200009439,Víctimas heridas en los accidentes de tránsito,2022,17,Víctimas
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1997,36,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1998,87,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,1999,78,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2000,69,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2001,97,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2002,78,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2003,96,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2004,121,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2005,105,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2006,134,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2007,160,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2008,175,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2009,154,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2010,123,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2011,140,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2012,137,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2013,152,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2014,113,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2015,123,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2016,75,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2017,69,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2018,62,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2019,54,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2020,57,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2021,79,Accidentes
23,Pueblo Nuevo,1006000039,Accidentes de tránsito terrestre en zonas urbanas y suburbanas,2022,87,Accidentes
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,1997,0,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,1998,2,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,1999,0,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2000,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2001,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2002,0,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2003,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2004,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2005,2,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2006,4,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2007,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2008,4,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2009,3,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2010,4,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2011,2,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2012,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2013,10,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2014,6,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2016,4,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2017,2,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2018,1,Víctimas
23,Pueblo Nuevo,6200009438,Víctimas muertas en los accidentes de tránsito,2020,2,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,1997,7,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,1998,55,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,1999,70,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2000,4,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2001,3,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2002,2,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2003,3,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2004,0,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2005,7,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2006,7,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2007,3,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2008,28,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2009,9,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2010,8,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2011,38,Víctimas
23,Pueblo Nuevo,6200009439,Víctimas heridas en los accidentes de tránsito,2012,16,Víctimas
